Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Jobs within 45 Minutes Auto Travel Time,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,d5ar,TimeFrame,GeoVintage,Source,Location
Block Group,1.70318E+11,IL,1.70318E+11,170318051102,310863,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051103,327424,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051104,286585,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051111,324855,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051112,308466,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051113,298242,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051114,334425,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051115,359617,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051116,396002,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051121,377790,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318051122,332336,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318052011,299433,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318052012,319155,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318052013,322209,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318052021,314940,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318052022,311292,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318052023,340130,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318052024,347636,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318053011,322304,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318053012,307351,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318053013,298337,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318053021,336494,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318053022,332334,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318053023,327204,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054011,353734,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054012,372097,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054013,341548,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054021,347591,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054022,348479,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054023,367908,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054024,383647,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318054025,391660,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318055011,387540,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318055012,359375,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318055013,327483,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318055021,351581,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318055022,364227,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318055023,418208,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318055024,391786,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318056001,400843,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318056002,406127,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318056003,439091,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318056004,442636,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318057011,408049,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318057012,420947,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318057013,404603,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318057014,416019,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318057015,406154,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318057021,429619,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318057022,423511,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058011,367222,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058012,374224,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058013,386649,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058021,350658,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058022,387004,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058023,389885,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058024,413365,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318058025,399999,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059011,350059,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059012,343678,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059013,384193,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059021,344677,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059022,305952,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059023,340321,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059024,347970,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059025,358826,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318059026,361194,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060011,326766,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060012,337288,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060013,331159,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060014,311046,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060021,322831,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060022,318484,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060023,339743,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060024,333167,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060025,354740,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060031,338235,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060032,343081,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060033,346437,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060034,339788,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060035,358914,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060036,363227,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060041,338145,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060042,369133,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060043,364054,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318060044,361501,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061021,366677,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061022,292773,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061023,311504,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061031,304574,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061032,285032,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061033,307355,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061034,332655,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061041,320052,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061042,250129,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318061043,328161,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318062011,365912,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318062012,374972,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318062021,366920,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318062022,358066,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318062023,363576,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318063001,300465,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318063002,327111,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318063003,318460,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318063004,346580,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318063005,334597,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318063006,313830,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318064001,377070,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318064002,333513,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318065011,384091,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318065012,392574,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318065021,387377,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318065022,377764,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318065023,418683,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318065024,345825,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318066001,403886,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318066002,395995,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318067001,268130,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318067002,254895,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318067003,292364,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318067004,292791,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318068011,295943,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318068012,308131,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318068013,301263,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318068014,319816,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318068021,296748,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318068022,333454,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318068023,313392,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318069001,339409,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318069002,309999,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318069003,346725,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318070001,324718,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318070002,335914,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318070003,341239,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318070004,338760,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318071001,284538,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318071002,301411,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318071003,290244,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318072001,291232,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318072002,310690,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318072003,326712,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318072004,323117,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318072005,301936,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318073001,360256,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318073002,387719,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318073003,374995,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318073004,349599,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318073005,370682,2021,2010,EPA Smart Location Database,Illinois (State)
Block Group,1.70318E+11,IL,1.70318E+11,170318074001,326987,2021,2010,EPA Smart Location Database,Illinois (State)
