"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48459950101","TX","48459950101","=""48459950101""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950102","TX","48459950102","=""48459950102""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950200","TX","48459950200","=""48459950200""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950301","TX","48459950301","=""48459950301""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950302","TX","48459950302","=""48459950302""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950400","TX","48459950400","=""48459950400""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950501","TX","48459950501","=""48459950501""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950502","TX","48459950502","=""48459950502""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950600","TX","48459950600","=""48459950600""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48459950700","TX","48459950700","=""48459950700""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48461950100","TX","48461950100","=""48461950100""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48461950200","TX","48461950200","=""48461950200""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48463950100","TX","48463950100","=""48463950100""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48463950201","TX","48463950201","=""48463950201""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48463950202","TX","48463950202","=""48463950202""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48463950300","TX","48463950300","=""48463950300""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48463950400","TX","48463950400","=""48463950400""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48463950500","TX","48463950500","=""48463950500""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950202","TX","48465950202","=""48465950202""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950203","TX","48465950203","=""48465950203""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950301","TX","48465950301","=""48465950301""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950302","TX","48465950302","=""48465950302""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950400","TX","48465950400","=""48465950400""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950501","TX","48465950501","=""48465950501""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950502","TX","48465950502","=""48465950502""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950601","TX","48465950601","=""48465950601""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950602","TX","48465950602","=""48465950602""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950701","TX","48465950701","=""48465950701""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950702","TX","48465950702","=""48465950702""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950801","TX","48465950801","=""48465950801""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465950802","TX","48465950802","=""48465950802""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48465980000","TX","48465980000","=""48465980000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950100","TX","48467950100","=""48467950100""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950200","TX","48467950200","=""48467950200""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950300","TX","48467950300","=""48467950300""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950400","TX","48467950400","=""48467950400""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950500","TX","48467950500","=""48467950500""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950601","TX","48467950601","=""48467950601""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950602","TX","48467950602","=""48467950602""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950700","TX","48467950700","=""48467950700""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950801","TX","48467950801","=""48467950801""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950802","TX","48467950802","=""48467950802""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950901","TX","48467950901","=""48467950901""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467950902","TX","48467950902","=""48467950902""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467951001","TX","48467951001","=""48467951001""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48467951002","TX","48467951002","=""48467951002""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000100","TX","48469000100","=""48469000100""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000201","TX","48469000201","=""48469000201""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000202","TX","48469000202","=""48469000202""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000301","TX","48469000301","=""48469000301""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000302","TX","48469000302","=""48469000302""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000400","TX","48469000400","=""48469000400""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000501","TX","48469000501","=""48469000501""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000502","TX","48469000502","=""48469000502""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000601","TX","48469000601","=""48469000601""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000602","TX","48469000602","=""48469000602""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000700","TX","48469000700","=""48469000700""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469000800","TX","48469000800","=""48469000800""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001300","TX","48469001300","=""48469001300""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001401","TX","48469001401","=""48469001401""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001402","TX","48469001402","=""48469001402""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001501","TX","48469001501","=""48469001501""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001503","TX","48469001503","=""48469001503""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001504","TX","48469001504","=""48469001504""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001601","TX","48469001601","=""48469001601""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001604","TX","48469001604","=""48469001604""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001605","TX","48469001605","=""48469001605""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001607","TX","48469001607","=""48469001607""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001608","TX","48469001608","=""48469001608""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469001700","TX","48469001700","=""48469001700""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48469980000","TX","48469980000","=""48469980000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790101","TX","48471790101","=""48471790101""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790102","TX","48471790102","=""48471790102""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790103","TX","48471790103","=""48471790103""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790200","TX","48471790200","=""48471790200""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790301","TX","48471790301","=""48471790301""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790302","TX","48471790302","=""48471790302""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790401","TX","48471790401","=""48471790401""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790402","TX","48471790402","=""48471790402""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790500","TX","48471790500","=""48471790500""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790600","TX","48471790600","=""48471790600""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790700","TX","48471790700","=""48471790700""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48471790800","TX","48471790800","=""48471790800""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680100","TX","48473680100","=""48473680100""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680201","TX","48473680201","=""48473680201""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680202","TX","48473680202","=""48473680202""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680301","TX","48473680301","=""48473680301""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680302","TX","48473680302","=""48473680302""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680303","TX","48473680303","=""48473680303""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680501","TX","48473680501","=""48473680501""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680502","TX","48473680502","=""48473680502""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680601","TX","48473680601","=""48473680601""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473680602","TX","48473680602","=""48473680602""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48473980000","TX","48473980000","=""48473980000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48475950100","TX","48475950100","=""48475950100""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48475950200","TX","48475950200","=""48475950200""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48475950300","TX","48475950300","=""48475950300""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170100","TX","48477170100","=""48477170100""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170201","TX","48477170201","=""48477170201""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170202","TX","48477170202","=""48477170202""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170300","TX","48477170300","=""48477170300""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170400","TX","48477170400","=""48477170400""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170501","TX","48477170501","=""48477170501""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170502","TX","48477170502","=""48477170502""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170601","TX","48477170601","=""48477170601""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48477170602","TX","48477170602","=""48477170602""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000101","TX","48479000101","=""48479000101""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000105","TX","48479000105","=""48479000105""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000106","TX","48479000106","=""48479000106""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000107","TX","48479000107","=""48479000107""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000108","TX","48479000108","=""48479000108""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000109","TX","48479000109","=""48479000109""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000200","TX","48479000200","=""48479000200""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000300","TX","48479000300","=""48479000300""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000601","TX","48479000601","=""48479000601""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000602","TX","48479000602","=""48479000602""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000700","TX","48479000700","=""48479000700""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000800","TX","48479000800","=""48479000800""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000901","TX","48479000901","=""48479000901""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000903","TX","48479000903","=""48479000903""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479000904","TX","48479000904","=""48479000904""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001001","TX","48479001001","=""48479001001""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001003","TX","48479001003","=""48479001003""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001004","TX","48479001004","=""48479001004""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001101","TX","48479001101","=""48479001101""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001103","TX","48479001103","=""48479001103""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001104","TX","48479001104","=""48479001104""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001105","TX","48479001105","=""48479001105""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001201","TX","48479001201","=""48479001201""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001202","TX","48479001202","=""48479001202""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001300","TX","48479001300","=""48479001300""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001401","TX","48479001401","=""48479001401""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001402","TX","48479001402","=""48479001402""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001501","TX","48479001501","=""48479001501""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001502","TX","48479001502","=""48479001502""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001601","TX","48479001601","=""48479001601""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001602","TX","48479001602","=""48479001602""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001706","TX","48479001706","=""48479001706""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001709","TX","48479001709","=""48479001709""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001710","TX","48479001710","=""48479001710""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001711","TX","48479001711","=""48479001711""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001714","TX","48479001714","=""48479001714""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001715","TX","48479001715","=""48479001715""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001716","TX","48479001716","=""48479001716""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001717","TX","48479001717","=""48479001717""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001718","TX","48479001718","=""48479001718""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001719","TX","48479001719","=""48479001719""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001720","TX","48479001720","=""48479001720""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001721","TX","48479001721","=""48479001721""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001722","TX","48479001722","=""48479001722""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001723","TX","48479001723","=""48479001723""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001724","TX","48479001724","=""48479001724""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001725","TX","48479001725","=""48479001725""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001726","TX","48479001726","=""48479001726""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001727","TX","48479001727","=""48479001727""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001806","TX","48479001806","=""48479001806""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001809","TX","48479001809","=""48479001809""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001810","TX","48479001810","=""48479001810""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001811","TX","48479001811","=""48479001811""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001813","TX","48479001813","=""48479001813""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001815","TX","48479001815","=""48479001815""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001816","TX","48479001816","=""48479001816""","2.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001818","TX","48479001818","=""48479001818""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001819","TX","48479001819","=""48479001819""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001820","TX","48479001820","=""48479001820""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001821","TX","48479001821","=""48479001821""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001822","TX","48479001822","=""48479001822""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001823","TX","48479001823","=""48479001823""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001824","TX","48479001824","=""48479001824""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001825","TX","48479001825","=""48479001825""","2.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001826","TX","48479001826","=""48479001826""","2.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001827","TX","48479001827","=""48479001827""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001828","TX","48479001828","=""48479001828""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479001900","TX","48479001900","=""48479001900""","0.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48479980000","TX","48479980000","=""48479980000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740100","TX","48481740100","=""48481740100""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740200","TX","48481740200","=""48481740200""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740300","TX","48481740300","=""48481740300""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740400","TX","48481740400","=""48481740400""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740500","TX","48481740500","=""48481740500""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740600","TX","48481740600","=""48481740600""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740700","TX","48481740700","=""48481740700""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740800","TX","48481740800","=""48481740800""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740901","TX","48481740901","=""48481740901""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481740902","TX","48481740902","=""48481740902""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481741000","TX","48481741000","=""48481741000""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48481741100","TX","48481741100","=""48481741100""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48483950100","TX","48483950100","=""48483950100""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48483950300","TX","48483950300","=""48483950300""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485010100","TX","48485010100","=""48485010100""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485010200","TX","48485010200","=""48485010200""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485010400","TX","48485010400","=""48485010400""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485010600","TX","48485010600","=""48485010600""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485010700","TX","48485010700","=""48485010700""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485010800","TX","48485010800","=""48485010800""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485010900","TX","48485010900","=""48485010900""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011000","TX","48485011000","=""48485011000""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011100","TX","48485011100","=""48485011100""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011200","TX","48485011200","=""48485011200""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011300","TX","48485011300","=""48485011300""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011400","TX","48485011400","=""48485011400""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011500","TX","48485011500","=""48485011500""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011600","TX","48485011600","=""48485011600""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011700","TX","48485011700","=""48485011700""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011800","TX","48485011800","=""48485011800""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011901","TX","48485011901","=""48485011901""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485011902","TX","48485011902","=""48485011902""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012001","TX","48485012001","=""48485012001""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012002","TX","48485012002","=""48485012002""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012100","TX","48485012100","=""48485012100""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012201","TX","48485012201","=""48485012201""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012202","TX","48485012202","=""48485012202""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012301","TX","48485012301","=""48485012301""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012302","TX","48485012302","=""48485012302""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012401","TX","48485012401","=""48485012401""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012402","TX","48485012402","=""48485012402""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012600","TX","48485012600","=""48485012600""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012700","TX","48485012700","=""48485012700""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012800","TX","48485012800","=""48485012800""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485012900","TX","48485012900","=""48485012900""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013000","TX","48485013000","=""48485013000""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013100","TX","48485013100","=""48485013100""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013201","TX","48485013201","=""48485013201""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013202","TX","48485013202","=""48485013202""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013300","TX","48485013300","=""48485013300""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013401","TX","48485013401","=""48485013401""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013502","TX","48485013502","=""48485013502""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013503","TX","48485013503","=""48485013503""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013504","TX","48485013504","=""48485013504""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013600","TX","48485013600","=""48485013600""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013700","TX","48485013700","=""48485013700""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485013800","TX","48485013800","=""48485013800""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48485980000","TX","48485980000","=""48485980000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48487950300","TX","48487950300","=""48487950300""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48487950500","TX","48487950500","=""48487950500""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48487950600","TX","48487950600","=""48487950600""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48487950700","TX","48487950700","=""48487950700""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48489950300","TX","48489950300","=""48489950300""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48489950400","TX","48489950400","=""48489950400""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48489950500","TX","48489950500","=""48489950500""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48489950600","TX","48489950600","=""48489950600""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48489950700","TX","48489950700","=""48489950700""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48489990000","TX","48489990000","=""48489990000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020106","TX","48491020106","=""48491020106""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020108","TX","48491020108","=""48491020108""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020109","TX","48491020109","=""48491020109""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020111","TX","48491020111","=""48491020111""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020113","TX","48491020113","=""48491020113""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020114","TX","48491020114","=""48491020114""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020115","TX","48491020115","=""48491020115""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020116","TX","48491020116","=""48491020116""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020117","TX","48491020117","=""48491020117""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020118","TX","48491020118","=""48491020118""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020119","TX","48491020119","=""48491020119""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020120","TX","48491020120","=""48491020120""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020121","TX","48491020121","=""48491020121""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020122","TX","48491020122","=""48491020122""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020123","TX","48491020123","=""48491020123""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020124","TX","48491020124","=""48491020124""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020201","TX","48491020201","=""48491020201""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020203","TX","48491020203","=""48491020203""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020205","TX","48491020205","=""48491020205""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020206","TX","48491020206","=""48491020206""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020207","TX","48491020207","=""48491020207""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020208","TX","48491020208","=""48491020208""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020310","TX","48491020310","=""48491020310""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48491020311","TX","48491020311","=""48491020311""","1.5","2017-2021","2020","Census","Texas (State)"
