"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","06079012406","CA","06079012406","=""06079012406""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06079012502","CA","06079012502","=""06079012502""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06079012503","CA","06079012503","=""06079012503""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06079012505","CA","06079012505","=""06079012505""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06079012601","CA","06079012601","=""06079012601""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06079012602","CA","06079012602","=""06079012602""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06079012705","CA","06079012705","=""06079012705""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06079012706","CA","06079012706","=""06079012706""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06079012707","CA","06079012707","=""06079012707""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06079012708","CA","06079012708","=""06079012708""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06079013000","CA","06079013000","=""06079013000""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06079013100","CA","06079013100","=""06079013100""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06079990000","CA","06079990000","=""06079990000""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06081600100","CA","06081600100","=""06081600100""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081600200","CA","06081600200","=""06081600200""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081600300","CA","06081600300","=""06081600300""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081600401","CA","06081600401","=""06081600401""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081600402","CA","06081600402","=""06081600402""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081600501","CA","06081600501","=""06081600501""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081600502","CA","06081600502","=""06081600502""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081600600","CA","06081600600","=""06081600600""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081600701","CA","06081600701","=""06081600701""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081600702","CA","06081600702","=""06081600702""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081600800","CA","06081600800","=""06081600800""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081600900","CA","06081600900","=""06081600900""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081601000","CA","06081601000","=""06081601000""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081601100","CA","06081601100","=""06081601100""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081601200","CA","06081601200","=""06081601200""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081601301","CA","06081601301","=""06081601301""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081601302","CA","06081601302","=""06081601302""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081601400","CA","06081601400","=""06081601400""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081601501","CA","06081601501","=""06081601501""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081601502","CA","06081601502","=""06081601502""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081601601","CA","06081601601","=""06081601601""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081601603","CA","06081601603","=""06081601603""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081601604","CA","06081601604","=""06081601604""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081601605","CA","06081601605","=""06081601605""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081601700","CA","06081601700","=""06081601700""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081601800","CA","06081601800","=""06081601800""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081601901","CA","06081601901","=""06081601901""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081601902","CA","06081601902","=""06081601902""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081602001","CA","06081602001","=""06081602001""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081602002","CA","06081602002","=""06081602002""","2.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081602100","CA","06081602100","=""06081602100""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081602201","CA","06081602201","=""06081602201""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081602202","CA","06081602202","=""06081602202""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081602300","CA","06081602300","=""06081602300""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081602400","CA","06081602400","=""06081602400""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081602500","CA","06081602500","=""06081602500""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081602601","CA","06081602601","=""06081602601""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081602602","CA","06081602602","=""06081602602""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081602700","CA","06081602700","=""06081602700""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081602800","CA","06081602800","=""06081602800""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081602900","CA","06081602900","=""06081602900""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081603000","CA","06081603000","=""06081603000""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081603100","CA","06081603100","=""06081603100""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081603200","CA","06081603200","=""06081603200""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081603300","CA","06081603300","=""06081603300""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081603400","CA","06081603400","=""06081603400""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081603700","CA","06081603700","=""06081603700""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081603801","CA","06081603801","=""06081603801""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081603802","CA","06081603802","=""06081603802""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081603900","CA","06081603900","=""06081603900""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081604000","CA","06081604000","=""06081604000""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081604102","CA","06081604102","=""06081604102""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081604103","CA","06081604103","=""06081604103""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081604104","CA","06081604104","=""06081604104""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081604200","CA","06081604200","=""06081604200""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081604400","CA","06081604400","=""06081604400""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081604500","CA","06081604500","=""06081604500""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081604600","CA","06081604600","=""06081604600""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081604700","CA","06081604700","=""06081604700""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081604800","CA","06081604800","=""06081604800""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081604900","CA","06081604900","=""06081604900""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081605000","CA","06081605000","=""06081605000""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081605100","CA","06081605100","=""06081605100""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081605200","CA","06081605200","=""06081605200""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081605300","CA","06081605300","=""06081605300""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081605400","CA","06081605400","=""06081605400""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081605501","CA","06081605501","=""06081605501""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081605502","CA","06081605502","=""06081605502""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081605600","CA","06081605600","=""06081605600""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081605700","CA","06081605700","=""06081605700""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081605800","CA","06081605800","=""06081605800""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081605901","CA","06081605901","=""06081605901""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081605902","CA","06081605902","=""06081605902""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081606000","CA","06081606000","=""06081606000""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081606100","CA","06081606100","=""06081606100""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081606201","CA","06081606201","=""06081606201""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081606202","CA","06081606202","=""06081606202""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081606300","CA","06081606300","=""06081606300""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081606400","CA","06081606400","=""06081606400""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081606500","CA","06081606500","=""06081606500""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081606600","CA","06081606600","=""06081606600""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081606700","CA","06081606700","=""06081606700""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081606800","CA","06081606800","=""06081606800""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081606900","CA","06081606900","=""06081606900""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081607000","CA","06081607000","=""06081607000""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081607100","CA","06081607100","=""06081607100""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081607200","CA","06081607200","=""06081607200""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081607300","CA","06081607300","=""06081607300""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081607400","CA","06081607400","=""06081607400""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081607500","CA","06081607500","=""06081607500""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081607600","CA","06081607600","=""06081607600""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081607701","CA","06081607701","=""06081607701""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081607702","CA","06081607702","=""06081607702""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081607800","CA","06081607800","=""06081607800""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081607900","CA","06081607900","=""06081607900""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081608001","CA","06081608001","=""06081608001""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081608002","CA","06081608002","=""06081608002""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081608013","CA","06081608013","=""06081608013""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081608023","CA","06081608023","=""06081608023""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081608024","CA","06081608024","=""06081608024""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081608025","CA","06081608025","=""06081608025""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081608100","CA","06081608100","=""06081608100""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081608200","CA","06081608200","=""06081608200""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081608300","CA","06081608300","=""06081608300""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081608400","CA","06081608400","=""06081608400""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081608501","CA","06081608501","=""06081608501""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081608502","CA","06081608502","=""06081608502""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081608600","CA","06081608600","=""06081608600""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081608700","CA","06081608700","=""06081608700""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081608800","CA","06081608800","=""06081608800""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081608900","CA","06081608900","=""06081608900""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081609000","CA","06081609000","=""06081609000""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081609100","CA","06081609100","=""06081609100""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081609201","CA","06081609201","=""06081609201""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081609202","CA","06081609202","=""06081609202""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081609300","CA","06081609300","=""06081609300""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081609400","CA","06081609400","=""06081609400""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081609500","CA","06081609500","=""06081609500""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081609601","CA","06081609601","=""06081609601""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081609602","CA","06081609602","=""06081609602""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081609603","CA","06081609603","=""06081609603""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081609700","CA","06081609700","=""06081609700""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081609800","CA","06081609800","=""06081609800""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081609900","CA","06081609900","=""06081609900""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081610000","CA","06081610000","=""06081610000""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081610100","CA","06081610100","=""06081610100""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081610201","CA","06081610201","=""06081610201""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081610202","CA","06081610202","=""06081610202""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081610203","CA","06081610203","=""06081610203""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081610302","CA","06081610302","=""06081610302""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081610303","CA","06081610303","=""06081610303""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081610304","CA","06081610304","=""06081610304""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081610400","CA","06081610400","=""06081610400""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081610500","CA","06081610500","=""06081610500""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081610601","CA","06081610601","=""06081610601""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081610602","CA","06081610602","=""06081610602""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081610700","CA","06081610700","=""06081610700""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081610800","CA","06081610800","=""06081610800""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081610901","CA","06081610901","=""06081610901""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081610902","CA","06081610902","=""06081610902""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081611000","CA","06081611000","=""06081611000""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081611100","CA","06081611100","=""06081611100""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081611200","CA","06081611200","=""06081611200""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081611300","CA","06081611300","=""06081611300""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06081611400","CA","06081611400","=""06081611400""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081611500","CA","06081611500","=""06081611500""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06081611600","CA","06081611600","=""06081611600""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081611700","CA","06081611700","=""06081611700""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081611800","CA","06081611800","=""06081611800""","3.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081611901","CA","06081611901","=""06081611901""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081611902","CA","06081611902","=""06081611902""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06081612001","CA","06081612001","=""06081612001""","3.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081612002","CA","06081612002","=""06081612002""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081612101","CA","06081612101","=""06081612101""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081612102","CA","06081612102","=""06081612102""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081612500","CA","06081612500","=""06081612500""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081612600","CA","06081612600","=""06081612600""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081612700","CA","06081612700","=""06081612700""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081612800","CA","06081612800","=""06081612800""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081612900","CA","06081612900","=""06081612900""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06081613000","CA","06081613000","=""06081613000""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081613200","CA","06081613200","=""06081613200""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081613300","CA","06081613300","=""06081613300""","2.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081613400","CA","06081613400","=""06081613400""","2.9","2017-2021","2020","Census","California (State)"
"Census Tract","06081613501","CA","06081613501","=""06081613501""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081613502","CA","06081613502","=""06081613502""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081613600","CA","06081613600","=""06081613600""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06081613701","CA","06081613701","=""06081613701""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081613702","CA","06081613702","=""06081613702""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06081613800","CA","06081613800","=""06081613800""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06081613900","CA","06081613900","=""06081613900""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06081614000","CA","06081614000","=""06081614000""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06081984300","CA","06081984300","=""06081984300""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06081990100","CA","06081990100","=""06081990100""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06083000101","CA","06083000101","=""06083000101""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083000102","CA","06083000102","=""06083000102""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083000103","CA","06083000103","=""06083000103""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083000201","CA","06083000201","=""06083000201""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083000202","CA","06083000202","=""06083000202""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083000301","CA","06083000301","=""06083000301""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06083000302","CA","06083000302","=""06083000302""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06083000400","CA","06083000400","=""06083000400""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083000501","CA","06083000501","=""06083000501""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083000502","CA","06083000502","=""06083000502""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083000600","CA","06083000600","=""06083000600""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083000700","CA","06083000700","=""06083000700""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083000801","CA","06083000801","=""06083000801""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083000805","CA","06083000805","=""06083000805""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083000806","CA","06083000806","=""06083000806""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083000900","CA","06083000900","=""06083000900""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083001001","CA","06083001001","=""06083001001""","1.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083001002","CA","06083001002","=""06083001002""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06083001101","CA","06083001101","=""06083001101""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083001102","CA","06083001102","=""06083001102""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083001203","CA","06083001203","=""06083001203""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083001206","CA","06083001206","=""06083001206""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06083001208","CA","06083001208","=""06083001208""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083001306","CA","06083001306","=""06083001306""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083001307","CA","06083001307","=""06083001307""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083001308","CA","06083001308","=""06083001308""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083001403","CA","06083001403","=""06083001403""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083001404","CA","06083001404","=""06083001404""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06083001500","CA","06083001500","=""06083001500""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083001601","CA","06083001601","=""06083001601""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083001604","CA","06083001604","=""06083001604""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083001704","CA","06083001704","=""06083001704""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083001706","CA","06083001706","=""06083001706""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083001800","CA","06083001800","=""06083001800""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083001905","CA","06083001905","=""06083001905""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06083001907","CA","06083001907","=""06083001907""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083001908","CA","06083001908","=""06083001908""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083001909","CA","06083001909","=""06083001909""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083001910","CA","06083001910","=""06083001910""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083001911","CA","06083001911","=""06083001911""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083001912","CA","06083001912","=""06083001912""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083002005","CA","06083002005","=""06083002005""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083002006","CA","06083002006","=""06083002006""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06083002008","CA","06083002008","=""06083002008""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002009","CA","06083002009","=""06083002009""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083002010","CA","06083002010","=""06083002010""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002011","CA","06083002011","=""06083002011""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002012","CA","06083002012","=""06083002012""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083002013","CA","06083002013","=""06083002013""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083002014","CA","06083002014","=""06083002014""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06083002015","CA","06083002015","=""06083002015""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083002101","CA","06083002101","=""06083002101""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083002102","CA","06083002102","=""06083002102""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083002103","CA","06083002103","=""06083002103""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002205","CA","06083002205","=""06083002205""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083002206","CA","06083002206","=""06083002206""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083002209","CA","06083002209","=""06083002209""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083002210","CA","06083002210","=""06083002210""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002211","CA","06083002211","=""06083002211""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083002303","CA","06083002303","=""06083002303""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002304","CA","06083002304","=""06083002304""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002307","CA","06083002307","=""06083002307""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002308","CA","06083002308","=""06083002308""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002309","CA","06083002309","=""06083002309""","2.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083002310","CA","06083002310","=""06083002310""","3.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083002405","CA","06083002405","=""06083002405""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083002406","CA","06083002406","=""06083002406""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083002407","CA","06083002407","=""06083002407""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002408","CA","06083002408","=""06083002408""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083002409","CA","06083002409","=""06083002409""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083002410","CA","06083002410","=""06083002410""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06083002503","CA","06083002503","=""06083002503""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083002504","CA","06083002504","=""06083002504""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002703","CA","06083002703","=""06083002703""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06083002705","CA","06083002705","=""06083002705""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06083002706","CA","06083002706","=""06083002706""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002707","CA","06083002707","=""06083002707""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083002708","CA","06083002708","=""06083002708""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083002709","CA","06083002709","=""06083002709""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083002710","CA","06083002710","=""06083002710""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06083002802","CA","06083002802","=""06083002802""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06083002806","CA","06083002806","=""06083002806""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002808","CA","06083002808","=""06083002808""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002809","CA","06083002809","=""06083002809""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06083002906","CA","06083002906","=""06083002906""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06083002907","CA","06083002907","=""06083002907""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06083002909","CA","06083002909","=""06083002909""","2.9","2017-2021","2020","Census","California (State)"
"Census Tract","06083002913","CA","06083002913","=""06083002913""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002914","CA","06083002914","=""06083002914""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06083002924","CA","06083002924","=""06083002924""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06083002926","CA","06083002926","=""06083002926""","1.7","2017-2021","2020","Census","California (State)"
